"part_ID","sugar_craving","fat_craving","unhealthy_craving","trial_id","Left_Picture","Right_Picture","accuracy","response_time","Congruence","DT_Healthy","DT_Salty","DT_Sugary","DT_Total","Rel_DT_Salty","Rel_DT_Sugary","Rel_DT_Unhealthy","first_fix_Salty","first_fix_Sugary","first_fix_Unhealthy","FixCount_Healthy","FixCount_Salty","FixCount_Sugary","FixCount_Total","Rel_FixCount_Salty","Rel_FixCount_Sugary","Rel_FixCount_Unhealthy"
"Guest06",40,30,35,1,"FF","FL",1,588,1,1031.001,549.006,NA,1580.01,0.35,NA,0.35,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,10,"FL","FF",1,576,0,932.007,300.006,NA,1232.01,0.24,NA,0.24,0,NA,0,3,1,NA,4,0.25,NA,0.25
"Guest06",40,30,35,12,"FL","FF",1,538,1,864.998,399.002,NA,1264,0.32,NA,0.32,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,13,"FF","FL",1,481,1,714.994,399.001,NA,1113.99,0.36,NA,0.36,0,NA,0,3,1,NA,4,0.25,NA,0.25
"Guest06",40,30,35,14,"FL","FF",1,643,0,632,799.985,NA,1431.99,0.56,NA,0.56,0,NA,0,2,3,NA,5,0.6,NA,0.6
"Guest06",40,30,35,15,"FF","FL",1,476,0,865.997,532.992,NA,1398.99,0.38,NA,0.38,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Guest06",40,30,35,16,"FL","FF",1,518,1,316.007,632,NA,948.01,0.67,NA,0.67,0,NA,0,1,1,NA,2,0.5,NA,0.5
"Guest06",40,30,35,17,"FF","FL",1,754,1,648.984,832,NA,1480.98,0.56,NA,0.56,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,18,"FL","FF",1,512,0,849.012,632.001,NA,1481.01,0.43,NA,0.43,0,NA,0,4,2,NA,6,0.33,NA,0.33
"Guest06",40,30,35,19,"FF","FL",1,485,0,880.999,232.999,NA,1114,0.21,NA,0.21,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,2,"FL","FF",1,601,0,1097.012,281.997,NA,1379.01,0.2,NA,0.2,0,NA,0,6,1,NA,7,0.14,NA,0.14
"Guest06",40,30,35,20,"FL","FF",1,537,1,616.998,615.002,NA,1232,0.5,NA,0.5,0,NA,0,1,3,NA,4,0.75,NA,0.75
"Guest06",40,30,35,21,"FF","FL",1,485,1,583.003,383.001,NA,966,0.4,NA,0.4,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,22,"FL","FF",1,531,0,615.987,747.008,NA,1363,0.55,NA,0.55,0,NA,0,2,3,NA,5,0.6,NA,0.6
"Guest06",40,30,35,23,"FF","FL",1,627,0,450.01,881.984,NA,1331.99,0.66,NA,0.66,1,NA,1,1,4,NA,5,0.8,NA,0.8
"Guest06",40,30,35,24,"FL","FF",1,661,1,0,1463.999,NA,1464,1,NA,1,1,NA,1,0,2,NA,2,1,NA,1
"Guest06",40,30,35,25,"FF","FL",1,543,1,732.992,680.999,NA,1413.99,0.48,NA,0.48,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Guest06",40,30,35,26,"FL","FF",1,533,0,566.003,917.004,NA,1483.01,0.62,NA,0.62,0,NA,0,1,4,NA,5,0.8,NA,0.8
"Guest06",40,30,35,27,"FF","FL",1,604,0,1015.001,400,NA,1415,0.28,NA,0.28,1,NA,1,1,1,NA,2,0.5,NA,0.5
"Guest06",40,30,35,28,"FL","FF",1,571,1,482.994,832.999,NA,1315.99,0.63,NA,0.63,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,29,"FF","FL",1,649,1,616.999,864,NA,1481,0.58,NA,0.58,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,3,"FF","FL",1,568,0,897.997,233.997,NA,1131.99,0.21,NA,0.21,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,30,"FL","FF",1,421,0,298.995,1047.001,NA,1346,0.78,NA,0.78,0,NA,0,1,2,NA,3,0.67,NA,0.67
"Guest06",40,30,35,31,"FF","FL",1,549,0,615.999,883.674666666667,NA,1499.67,0.59,NA,0.59,1,NA,1,2,4,NA,6,0.67,NA,0.67
"Guest06",40,30,35,32,"FL","FF",1,627,1,400,867.008,NA,1267.01,0.68,NA,0.68,0,NA,0,1,2,NA,3,0.67,NA,0.67
"Guest06",40,30,35,33,"FF","FL",1,525,1,566.004,898.01,NA,1464.01,0.61,NA,0.61,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,34,"FL","FF",1,508,0,832,550.004,NA,1382,0.4,NA,0.4,0,NA,0,1,1,NA,2,0.5,NA,0.5
"Guest06",40,30,35,35,"FF","FL",1,558,0,914.995,565.991,NA,1480.99,0.38,NA,0.38,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest06",40,30,35,36,"FL","FF",1,595,1,616.986,946.996,NA,1563.98,0.61,NA,0.61,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,37,"FF","FL",1,586,1,648.999,864.999,NA,1514,0.57,NA,0.57,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Guest06",40,30,35,38,"FL","FF",1,531,0,699.993,600,NA,1299.99,0.46,NA,0.46,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,39,"FF","FL",1,545,0,763.993,298.995,NA,1062.99,0.28,NA,0.28,1,NA,1,3,1,NA,4,0.25,NA,0.25
"Guest06",40,30,35,4,"FL","FF",1,617,1,731.994,732.992,NA,1464.99,0.5,NA,0.5,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,40,"FL","FF",1,491,1,482.995,399.001,NA,882,0.45,NA,0.45,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,41,"FS","FL",1,535,1,717.005,NA,333.004,1050.01,NA,0.32,0.32,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest06",40,30,35,42,"FL","FS",1,629,0,713.996,NA,681.996,1395.99,NA,0.49,0.49,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,43,"FS","FL",1,569,0,666.662666666667,NA,815.002,1481.66,NA,0.55,0.55,NA,1,1,1,NA,1,2,NA,0.5,0.5
"Guest06",40,30,35,44,"FL","FS",1,515,1,383.001,NA,913.985,1296.99,NA,0.7,0.7,NA,0,0,1,NA,3,4,NA,0.75,0.75
"Guest06",40,30,35,45,"FS","FL",1,706,1,683.007,NA,366.003,1049.01,NA,0.35,0.35,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest06",40,30,35,46,"FL","FS",1,494,0,783.001,NA,631.001,1414,NA,0.45,0.45,NA,1,1,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,47,"FS","FL",1,490,0,1030.003,NA,300.007,1330.01,NA,0.23,0.23,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest06",40,30,35,48,"FL","FS",1,527,1,832.013,NA,531.008,1363.02,NA,0.39,0.39,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,49,"FS","FL",1,776,1,499.008,NA,864.999,1364.01,NA,0.63,0.63,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,5,"FF","FL",1,634,1,815.002,498.983,NA,1313.99,0.38,NA,0.38,0,NA,0,3,2,NA,5,0.4,NA,0.4
"Guest06",40,30,35,50,"FL","FS",1,573,0,248.999,NA,432.999,682,NA,0.63,0.63,NA,0,0,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,51,"FS","FL",1,578,0,515.994,NA,616,1131.99,NA,0.54,0.54,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,52,"FL","FS",1,605,1,1133.005,NA,333.004,1466.01,NA,0.23,0.23,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest06",40,30,35,53,"FS","FL",1,574,1,448.999,NA,748.992,1197.99,NA,0.63,0.63,NA,1,1,1,NA,3,4,NA,0.75,0.75
"Guest06",40,30,35,54,"FL","FS",1,629,0,432,NA,550.004,982,NA,0.56,0.56,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,55,"FS","FL",1,565,0,865.012,NA,116.006,981.02,NA,0.12,0.12,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest06",40,30,35,56,"FL","FS",1,538,1,582.988,NA,749.005,1331.99,NA,0.56,0.56,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,57,"FS","FL",1,662,1,631.002,NA,799.002,1430,NA,0.56,0.56,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Guest06",40,30,35,58,"FL","FS",1,642,0,383.002,NA,1030.989,1413.99,NA,0.73,0.73,NA,0,0,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,59,"FS","FL",1,505,0,917.005,NA,432.985,1349.99,NA,0.32,0.32,NA,1,1,4,NA,2,6,NA,0.33,0.33
"Guest06",40,30,35,6,"FL","FF",1,517,0,482.01,848.999,NA,1331.01,0.64,NA,0.64,0,NA,0,1,2,NA,3,0.67,NA,0.67
"Guest06",40,30,35,60,"FL","FS",1,575,1,532.007,NA,832,1364.01,NA,0.61,0.61,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest06",40,30,35,61,"FS","FL",1,493,1,998.002,NA,150.004,1148.01,NA,0.13,0.13,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest06",40,30,35,62,"FL","FS",1,403,0,332.992,NA,1180.992,1513.98,NA,0.78,0.78,NA,0,0,1,NA,1,2,NA,0.5,0.5
"Guest06",40,30,35,63,"FS","FL",1,541,0,765.005,NA,549.005,1314.01,NA,0.42,0.42,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,64,"FL","FS",1,621,1,383.002,NA,685.005,1068.01,NA,0.64,0.64,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,65,"FS","FL",1,452,1,600,NA,682.009,1282.01,NA,0.53,0.53,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Guest06",40,30,35,66,"FL","FS",1,511,0,798.989,NA,580.006,1378.99,NA,0.42,0.42,NA,0,0,4,NA,2,6,NA,0.33,0.33
"Guest06",40,30,35,67,"FS","FL",1,613,0,1166.003,NA,330.982,1496.99,NA,0.22,0.22,NA,1,1,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,68,"FL","FS",1,578,1,349.005,NA,582.003,931.01,NA,0.63,0.63,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,69,"FS","FL",1,509,1,999.001,NA,266.009,1265.01,NA,0.21,0.21,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest06",40,30,35,7,"FF","FL",1,548,0,563.994,498.995,NA,1062.99,0.47,NA,0.47,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest06",40,30,35,70,"FL","FS",1,439,0,498.994,NA,483.007,982,NA,0.49,0.49,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,71,"FS","FL",1,531,0,631.988,NA,513.983,1145.97,NA,0.45,0.45,NA,0,0,2,NA,3,5,NA,0.6,0.6
"Guest06",40,30,35,72,"FL","FS",1,634,1,797.005,NA,616,1413.01,NA,0.44,0.44,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,73,"FS","FL",1,523,1,599.001,NA,848.999,1448,NA,0.59,0.59,NA,0,0,3,NA,2,5,NA,0.4,0.4
"Guest06",40,30,35,74,"FL","FS",1,483,0,483.008,NA,866.009,1349.02,NA,0.64,0.64,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,75,"FS","FL",1,578,0,1014.988,NA,516.979,1531.97,NA,0.34,0.34,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,76,"FL","FS",1,557,1,299.993,NA,783.001,1082.99,NA,0.72,0.72,NA,0,0,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,77,"FS","FL",1,720,1,566.004,NA,931.008,1497.01,NA,0.62,0.62,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,78,"FL","FS",1,713,0,1065.013,NA,249.011,1314.02,NA,0.19,0.19,NA,0,0,5,NA,2,7,NA,0.29,0.29
"Guest06",40,30,35,79,"FS","FL",1,529,0,848.998,NA,415.347333333333,1264.35,NA,0.33,0.33,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest06",40,30,35,8,"FL","FF",1,507,1,347.993,999.001,NA,1346.99,0.74,NA,0.74,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest06",40,30,35,80,"FL","FS",1,581,1,731.994,NA,696.999,1428.99,NA,0.49,0.49,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest06",40,30,35,9,"FF","FL",1,575,1,1015.001,383.002,NA,1398,0.27,NA,0.27,1,NA,1,3,1,NA,4,0.25,NA,0.25
"Guest07",10,0,5,1,"FF","FL",1,440,1,249.997,0,NA,250,0,NA,0,NA,NA,NA,1,0,NA,1,0,NA,0
"Guest07",10,0,5,12,"FL","FF",1,519,1,532.992,883.009,NA,1416,0.62,NA,0.62,0,NA,0,2,3,NA,5,0.6,NA,0.6
"Guest07",10,0,5,16,"FL","FF",1,396,1,532.006,547.994,NA,1080,0.51,NA,0.51,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest07",10,0,5,17,"FF","FL",1,498,1,617.012,399.002,NA,1016.01,0.39,NA,0.39,1,NA,1,1,1,NA,2,0.5,NA,0.5
"Guest07",10,0,5,18,"FL","FF",1,442,0,383.001,599.001,NA,982,0.61,NA,0.61,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest07",10,0,5,2,"FL","FF",1,453,0,449.996,499.994,NA,949.99,0.53,NA,0.53,0,NA,0,2,3,NA,5,0.6,NA,0.6
"Guest07",10,0,5,20,"FL","FF",1,594,1,949.99,0,NA,949.99,0,NA,0,NA,NA,NA,3,0,NA,3,0,NA,0
"Guest07",10,0,5,21,"FF","FL",1,499,1,663.001,583.002,NA,1246,0.47,NA,0.47,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Guest07",10,0,5,22,"FL","FF",1,522,0,0,714.995,NA,715,1,NA,1,1,NA,1,0,1,NA,1,1,NA,1
"Guest07",10,0,5,25,"FF","FL",1,1176,1,717.004,0,NA,717,0,NA,0,NA,NA,NA,2,0,NA,2,0,NA,0
"Guest07",10,0,5,28,"FL","FF",1,474,1,334.003,882.993,NA,1217,0.73,NA,0.73,0,NA,0,2,4,NA,6,0.67,NA,0.67
"Guest07",10,0,5,31,"FF","FL",1,491,0,415.002,548.979,NA,963.98,0.57,NA,0.57,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest07",10,0,5,34,"FL","FF",1,483,0,316.992,416,NA,732.99,0.57,NA,0.57,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest07",10,0,5,37,"FF","FL",1,514,1,581.99,615.002,NA,1196.99,0.51,NA,0.51,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest07",10,0,5,39,"FF","FL",1,502,0,399.002,0,NA,399,0,NA,0,NA,NA,NA,1,0,NA,1,0,NA,0
"Guest07",10,0,5,42,"FL","FS",1,534,0,0,NA,566.989,566.99,NA,1,1,NA,1,1,0,NA,2,2,NA,1,1
"Guest07",10,0,5,43,"FS","FL",1,457,0,465.997,NA,665.011,1131.01,NA,0.59,0.59,NA,0,0,1,NA,2,3,NA,0.67,0.67
"Guest07",10,0,5,44,"FL","FS",1,469,1,282.995,NA,499.008,782,NA,0.64,0.64,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest07",10,0,5,45,"FS","FL",1,407,1,549.005,NA,917.005,1466.01,NA,0.63,0.63,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest07",10,0,5,46,"FL","FS",1,457,0,331.993,NA,432,763.99,NA,0.57,0.57,NA,1,1,1,NA,1,2,NA,0.5,0.5
"Guest07",10,0,5,47,"FS","FL",1,584,0,565.005,NA,899.007,1464.01,NA,0.61,0.61,NA,1,1,1,NA,3,4,NA,0.75,0.75
"Guest07",10,0,5,49,"FS","FL",1,546,1,315.994,NA,232.998,548.99,NA,0.42,0.42,NA,1,1,1,NA,1,2,NA,0.5,0.5
"Guest07",10,0,5,5,"FF","FL",1,547,1,831.988,281.997,NA,1113.99,0.25,NA,0.25,0,NA,0,4,1,NA,5,0.2,NA,0.2
"Guest07",10,0,5,50,"FL","FS",1,531,0,517.006,NA,150.003,667.01,NA,0.22,0.22,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest07",10,0,5,51,"FS","FL",1,472,0,1179.995,NA,265.996,1445.99,NA,0.18,0.18,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest07",10,0,5,53,"FS","FL",1,472,1,448.998,NA,365.005,814,NA,0.45,0.45,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest07",10,0,5,57,"FS","FL",1,543,1,515.994,NA,315.993,831.99,NA,0.38,0.38,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest07",10,0,5,60,"FL","FS",1,473,1,0,NA,200,200,NA,1,1,NA,1,1,0,NA,1,1,NA,1,1
"Guest07",10,0,5,62,"FL","FS",1,424,0,0,NA,1502.988,1502.99,NA,1,1,NA,1,1,0,NA,3,3,NA,1,1
"Guest07",10,0,5,63,"FS","FL",1,619,0,367.002,NA,1080.999,1448,NA,0.75,0.75,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest07",10,0,5,65,"FS","FL",1,437,1,115.994,NA,333.991,449.98,NA,0.74,0.74,NA,1,1,1,NA,1,2,NA,0.5,0.5
"Guest07",10,0,5,66,"FL","FS",1,429,0,1180.005,NA,216,1396.01,NA,0.15,0.15,NA,1,1,4,NA,1,5,NA,0.2,0.2
"Guest07",10,0,5,69,"FS","FL",1,425,1,448.998,NA,682.01,1131.01,NA,0.6,0.6,NA,1,1,1,NA,3,4,NA,0.75,0.75
"Guest07",10,0,5,7,"FF","FL",1,478,0,651.008,533.005,NA,1184.01,0.45,NA,0.45,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest07",10,0,5,73,"FS","FL",1,465,1,732.007,NA,0,732.01,NA,0,0,NA,NA,NA,2,NA,0,2,NA,0,0
"Guest07",10,0,5,74,"FL","FS",1,534,0,381.99,NA,298.995,680.98,NA,0.44,0.44,NA,0,0,2,NA,1,3,NA,0.33,0.33
"Guest07",10,0,5,76,"FL","FS",1,424,1,299.994,NA,547.994,847.99,NA,0.65,0.65,NA,1,1,1,NA,2,3,NA,0.67,0.67
"Guest07",10,0,5,79,"FS","FL",1,426,0,798.004,NA,664.998,1463,NA,0.45,0.45,NA,0,0,2,NA,1,3,NA,0.33,0.33
"Guest07",10,0,5,8,"FL","FF",1,482,1,0,283.008,NA,283.01,1,NA,1,1,NA,1,0,1,NA,1,1,NA,1
"Guest07",10,0,5,80,"FL","FS",1,378,1,0,NA,965.99,965.99,NA,1,1,NA,1,1,0,NA,3,3,NA,1,1
"Guest07",10,0,5,9,"FF","FL",1,416,1,599.001,0,NA,599,0,NA,0,NA,NA,NA,2,0,NA,2,0,NA,0
"Guest09",90,70,80,1,"FF","FL",1,671,1,516.007,317.005,NA,833.01,0.38,NA,0.38,1,NA,1,3,2,NA,5,0.4,NA,0.4
"Guest09",90,70,80,10,"FL","FF",1,643,0,764.992,367.001,NA,1131.99,0.32,NA,0.32,0,NA,0,3,2,NA,5,0.4,NA,0.4
"Guest09",90,70,80,11,"FF","FL",1,805,0,265.997,648.001,NA,914,0.71,NA,0.71,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest09",90,70,80,12,"FL","FF",1,902,1,798.989,367.002,NA,1165.99,0.31,NA,0.31,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest09",90,70,80,13,"FF","FL",1,743,1,532.007,166.988,NA,699,0.24,NA,0.24,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,15,"FF","FL",1,764,0,330.995,451.009,NA,782,0.58,NA,0.58,1,NA,1,2,3,NA,5,0.6,NA,0.6
"Guest09",90,70,80,16,"FL","FF",1,937,1,683.007,266.996,NA,950,0.28,NA,0.28,0,NA,0,3,1,NA,4,0.25,NA,0.25
"Guest09",90,70,80,17,"FF","FL",1,650,1,648.999,564.992,NA,1213.99,0.47,NA,0.47,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest09",90,70,80,18,"FL","FF",1,1741,0,733.004,132.992,NA,866,0.15,NA,0.15,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,19,"FF","FL",1,731,0,349.005,631.014,NA,980.02,0.64,NA,0.64,1,NA,1,1,4,NA,5,0.8,NA,0.8
"Guest09",90,70,80,2,"FL","FF",1,466,0,464.986,516.006,NA,980.99,0.53,NA,0.53,0,NA,0,3,2,NA,5,0.4,NA,0.4
"Guest09",90,70,80,20,"FL","FF",1,792,1,433.998,116.007,NA,550,0.21,NA,0.21,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,21,"FF","FL",1,973,1,916.007,264.999,NA,1181.01,0.22,NA,0.22,1,NA,1,3,1,NA,4,0.25,NA,0.25
"Guest09",90,70,80,22,"FL","FF",1,766,0,898.995,150.003,NA,1049,0.14,NA,0.14,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,23,"FF","FL",1,687,0,0,216,NA,216,1,NA,1,1,NA,1,0,1,NA,1,1,NA,1
"Guest09",90,70,80,24,"FL","FF",1,741,1,484.007,566.003,NA,1050.01,0.54,NA,0.54,0,NA,0,3,1,NA,4,0.25,NA,0.25
"Guest09",90,70,80,25,"FF","FL",1,635,1,812.007,481.011,NA,1293.02,0.37,NA,0.37,1,NA,1,4,1,NA,5,0.2,NA,0.2
"Guest09",90,70,80,26,"FL","FF",1,732,0,416.999,549.005,NA,966,0.57,NA,0.57,0,NA,0,3,2,NA,5,0.4,NA,0.4
"Guest09",90,70,80,27,"FF","FL",1,668,0,115.994,365.989,NA,481.98,0.76,NA,0.76,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest09",90,70,80,28,"FL","FF",1,706,1,514.01,182.988,NA,697,0.26,NA,0.26,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,29,"FF","FL",1,797,1,450.994,448.999,NA,899.99,0.5,NA,0.5,0,NA,0,2,2,NA,4,0.5,NA,0.5
"Guest09",90,70,80,3,"FF","FL",1,746,0,399.002,615.987,NA,1014.99,0.61,NA,0.61,1,NA,1,1,3,NA,4,0.75,NA,0.75
"Guest09",90,70,80,30,"FL","FF",1,898,0,331.993,0,NA,331.99,0,NA,0,NA,NA,NA,2,0,NA,2,0,NA,0
"Guest09",90,70,80,31,"FF","FL",1,531,0,533.005,599.002,NA,1132.01,0.53,NA,0.53,1,NA,1,2,2,NA,4,0.5,NA,0.5
"Guest09",90,70,80,32,"FL","FF",1,646,1,732.006,281.997,NA,1014,0.28,NA,0.28,0,NA,0,3,1,NA,4,0.25,NA,0.25
"Guest09",90,70,80,33,"FF","FL",1,837,1,282.995,365.991,NA,648.99,0.56,NA,0.56,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest09",90,70,80,34,"FL","FF",1,776,0,733.004,515.993,NA,1249,0.41,NA,0.41,0,NA,0,4,2,NA,6,0.33,NA,0.33
"Guest09",90,70,80,35,"FF","FL",1,620,0,183.987,930.994,NA,1114.98,0.83,NA,0.83,1,NA,1,1,3,NA,4,0.75,NA,0.75
"Guest09",90,70,80,36,"FL","FF",1,907,1,647.999,465.997,NA,1114,0.42,NA,0.42,0,NA,0,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,37,"FF","FL",1,829,1,216.013,683.994,NA,900.01,0.76,NA,0.76,1,NA,1,1,2,NA,3,0.67,NA,0.67
"Guest09",90,70,80,38,"FL","FF",1,787,0,698.008,484.007,NA,1182.02,0.41,NA,0.41,0,NA,0,3,2,NA,5,0.4,NA,0.4
"Guest09",90,70,80,39,"FF","FL",1,774,0,0,782.002,NA,782,1,NA,1,1,NA,1,0,3,NA,3,1,NA,1
"Guest09",90,70,80,4,"FL","FF",1,861,1,114.996,167.002,NA,282,0.59,NA,0.59,1,NA,1,1,1,NA,2,0.5,NA,0.5
"Guest09",90,70,80,40,"FL","FF",1,684,1,299.009,350.003,NA,649.01,0.54,NA,0.54,1,NA,1,2,1,NA,3,0.33,NA,0.33
"Guest09",90,70,80,41,"FS","FL",1,786,1,500.007,NA,583.999,1084.01,NA,0.54,0.54,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Guest09",90,70,80,42,"FL","FS",1,671,0,567.002,NA,533.991,1100.99,NA,0.49,0.49,NA,0,0,2,NA,3,5,NA,0.6,0.6
"Guest09",90,70,80,43,"FS","FL",1,914,0,350.003,NA,0,350,NA,0,0,NA,NA,NA,2,NA,0,2,NA,0,0
"Guest09",90,70,80,44,"FL","FS",1,785,1,998.003,NA,481.997,1480,NA,0.33,0.33,NA,1,1,2,NA,1,3,NA,0.33,0.33
"Guest09",90,70,80,45,"FS","FL",1,629,1,149.991,NA,448,597.99,NA,0.75,0.75,NA,1,1,1,NA,3,4,NA,0.75,0.75
"Guest09",90,70,80,46,"FL","FS",1,627,0,266.009,NA,400,666.01,NA,0.6,0.6,NA,0,0,1,NA,1,2,NA,0.5,0.5
"Guest09",90,70,80,47,"FS","FL",1,829,0,567.987,NA,568,1135.99,NA,0.5,0.5,NA,1,1,3,NA,3,6,NA,0.5,0.5
"Guest09",90,70,80,48,"FL","FS",1,821,1,898.994,NA,329.997,1228.99,NA,0.27,0.27,NA,1,1,4,NA,2,6,NA,0.33,0.33
"Guest09",90,70,80,49,"FS","FL",1,637,1,499.007,NA,516.007,1015.01,NA,0.51,0.51,NA,1,1,2,NA,2,4,NA,0.5,0.5
"Guest09",90,70,80,5,"FF","FL",1,491,1,665.996,481.329333333334,NA,1147.33,0.42,NA,0.42,1,NA,1,1,3,NA,4,0.75,NA,0.75
"Guest09",90,70,80,50,"FL","FS",1,658,0,815.002,NA,567.987,1382.99,NA,0.41,0.41,NA,1,1,3,NA,2,5,NA,0.4,0.4
"Guest09",90,70,80,51,"FS","FL",1,824,0,348.992,NA,581.99,930.98,NA,0.63,0.63,NA,1,1,2,NA,3,5,NA,0.6,0.6
"Guest09",90,70,80,52,"FL","FS",1,735,1,334.004,NA,484.006,818.01,NA,0.59,0.59,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest09",90,70,80,53,"FS","FL",1,492,1,0,NA,796.992,796.99,NA,1,1,NA,1,1,0,NA,3,3,NA,1,1
"Guest09",90,70,80,54,"FL","FS",1,485,0,450.009,NA,548.992,999,NA,0.55,0.55,NA,0,0,3,NA,1,4,NA,0.25,0.25
"Guest09",90,70,80,55,"FS","FL",1,750,0,431.987,NA,699.994,1131.98,NA,0.62,0.62,NA,0,0,2,NA,3,5,NA,0.6,0.6
"Guest09",90,70,80,56,"FL","FS",1,844,1,231.002,NA,913,1144,NA,0.8,0.8,NA,0,0,1,NA,3,4,NA,0.75,0.75
"Guest09",90,70,80,57,"FS","FL",1,561,1,515.008,NA,679.002,1194.01,NA,0.57,0.57,NA,1,1,3,NA,4,7,NA,0.57,0.57
"Guest09",90,70,80,58,"FL","FS",1,839,0,550.003,NA,649.011,1199.01,NA,0.54,0.54,NA,0,0,2,NA,2,4,NA,0.5,0.5
"Guest09",90,70,80,59,"FS","FL",1,755,0,532.006,NA,516.007,1048.01,NA,0.49,0.49,NA,0,0,2,NA,1,3,NA,0.33,0.33
