"part_ID","sugar_craving","fat_craving","unhealthy_craving","trial_id","Left_Picture","Right_Picture","accuracy","response_time","Congruence","AOI_visited","DT","First_Fix","n"
"Guest12",20,20,20,54,"FL","FS",1,482,0,"Sugary",665.997,1,3
"Guest12",20,20,20,55,"FS","FL",1,405,0,"Healthy",1047.999,1,4
"Guest12",20,20,20,55,"FS","FL",1,405,0,"Sugary",316.992,0,1
"Guest12",20,20,20,56,"FL","FS",1,529,1,"Healthy",580.006,0,3
"Guest12",20,20,20,56,"FL","FS",1,529,1,"Sugary",333.005,1,2
"Guest12",20,20,20,57,"FS","FL",1,484,1,"Healthy",498.009,1,3
"Guest12",20,20,20,57,"FS","FL",1,484,1,"Sugary",448,0,2
"Guest12",20,20,20,58,"FL","FS",1,481,0,"Healthy",882.01,0,3
"Guest12",20,20,20,58,"FL","FS",1,481,0,"Sugary",116.992,1,1
"Guest12",20,20,20,59,"FS","FL",1,486,0,"Healthy",633.012,0,4
"Guest12",20,20,20,59,"FS","FL",1,486,0,"Sugary",616.998,1,3
"Guest12",20,20,20,6,"FL","FF",1,461,0,"Healthy",933.005,1,4
"Guest12",20,20,20,6,"FL","FF",1,461,0,"Salty",182.003,0,1
"Guest12",20,20,20,60,"FL","FS",1,452,1,"Healthy",350.003,0,1
"Guest12",20,20,20,60,"FL","FS",1,452,1,"Sugary",715.009,1,3
"Guest12",20,20,20,61,"FS","FL",1,596,1,"Healthy",532.005,1,2
"Guest12",20,20,20,61,"FS","FL",1,596,1,"Sugary",583.014,0,2
"Guest12",20,20,20,62,"FL","FS",1,477,0,"Healthy",365.991,0,2
"Guest12",20,20,20,62,"FL","FS",1,477,0,"Sugary",333.004,1,2
"Guest12",20,20,20,63,"FS","FL",1,475,0,"Healthy",533.991,1,3
"Guest12",20,20,20,63,"FS","FL",1,475,0,"Sugary",381.99,0,2
"Guest12",20,20,20,64,"FL","FS",1,442,1,"Healthy",682.009,1,3
"Guest12",20,20,20,64,"FL","FS",1,442,1,"Sugary",200,0,1
"Guest12",20,20,20,65,"FS","FL",1,445,1,"Healthy",466.995,1,2
"Guest12",20,20,20,65,"FS","FL",1,445,1,"Sugary",766.003,0,3
"Guest12",20,20,20,66,"FL","FS",1,485,0,"Healthy",317.005,1,2
"Guest12",20,20,20,66,"FL","FS",1,485,0,"Sugary",815.002,0,3
"Guest12",20,20,20,67,"FS","FL",1,428,0,"Healthy",416.999,0,2
"Guest12",20,20,20,67,"FS","FL",1,428,0,"Sugary",815.014,1,4
"Guest12",20,20,20,68,"FL","FS",1,550,1,"Healthy",449.998,0,2
"Guest12",20,20,20,68,"FL","FS",1,550,1,"Sugary",283.008,1,2
"Guest12",20,20,20,7,"FF","FL",1,493,0,"Healthy",400.013,1,2
"Guest12",20,20,20,7,"FF","FL",1,493,0,"Salty",866.009,0,5
"Guest12",20,20,20,70,"FL","FS",1,420,0,"Healthy",448.998,0,1
"Guest12",20,20,20,70,"FL","FS",1,420,0,"Sugary",515.995,1,2
"Guest12",20,20,20,71,"FS","FL",1,423,0,"Healthy",481.997,0,1
"Guest12",20,20,20,71,"FS","FL",1,423,0,"Sugary",616,1,3
"Guest12",20,20,20,72,"FL","FS",1,437,1,"Healthy",751.015,1,4
"Guest12",20,20,20,72,"FL","FS",1,437,1,"Sugary",299.008,0,2
"Guest12",20,20,20,73,"FS","FL",1,582,1,"Healthy",998.004,1,3
"Guest12",20,20,20,73,"FS","FL",1,582,1,"Sugary",400,0,2
"Guest12",20,20,20,74,"FL","FS",1,500,0,"Healthy",781.99,0,4
"Guest12",20,20,20,74,"FL","FS",1,500,0,"Sugary",415.988,1,3
"Guest12",20,20,20,75,"FS","FL",1,428,0,"Healthy",616,1,1
"Guest12",20,20,20,76,"FL","FS",1,435,1,"Healthy",349.004,0,2
"Guest12",20,20,20,76,"FL","FS",1,435,1,"Sugary",798.988,1,5
"Guest12",20,20,20,77,"FS","FL",1,451,1,"Healthy",865.013,1,3
"Guest12",20,20,20,77,"FS","FL",1,451,1,"Sugary",281.997,0,1
"Guest12",20,20,20,78,"FL","FS",1,451,0,"Healthy",632.001,1,3
"Guest12",20,20,20,78,"FL","FS",1,451,0,"Sugary",448.999,0,3
"Guest12",20,20,20,79,"FS","FL",1,505,0,"Healthy",448.998,0,1
"Guest12",20,20,20,79,"FS","FL",1,505,0,"Sugary",432.999,1,1
"Guest12",20,20,20,8,"FL","FF",1,415,1,"Healthy",513.998,0,4
"Guest12",20,20,20,8,"FL","FF",1,415,1,"Salty",399.002,1,2
"Guest12",20,20,20,80,"FL","FS",1,467,1,"Healthy",649.997,1,2
"Guest12",20,20,20,80,"FL","FS",1,467,1,"Sugary",766.003,0,3
"Guest12",20,20,20,9,"FF","FL",1,438,1,"Healthy",730.995,1,4
"Guest12",20,20,20,9,"FF","FL",1,438,1,"Salty",165.99,0,1
"Guest13",5,15,10,1,"FF","FL",1,556,1,"Healthy",1248.012,0,4
"Guest13",5,15,10,1,"FF","FL",1,556,1,"Salty",233.997,1,1
"Guest13",5,15,10,11,"FF","FL",1,427,0,"Healthy",967.002,0,4
"Guest13",5,15,10,11,"FF","FL",1,427,0,"Salty",232.998,1,1
"Guest13",5,15,10,12,"FL","FF",1,451,1,"Salty",1114.011,1,4
"Guest13",5,15,10,13,"FF","FL",1,493,1,"Healthy",1415.999,1,5
"Guest13",5,15,10,14,"FL","FF",1,557,0,"Salty",1513.996,1,4
"Guest13",5,15,10,15,"FF","FL",1,514,0,"Healthy",1015.001,1,3
"Guest13",5,15,10,16,"FL","FF",1,499,1,"Healthy",199.002,1,1
"Guest13",5,15,10,16,"FL","FF",1,499,1,"Salty",484.007,0,3
"Guest13",5,15,10,17,"FF","FL",1,467,1,"Healthy",1628.978,1,4
"Guest13",5,15,10,18,"FL","FF",1,484,0,"Healthy",216,0,1
"Guest13",5,15,10,18,"FL","FF",1,484,0,"Salty",1067.007,1,3
"Guest13",5,15,10,21,"FF","FL",1,463,1,"Healthy",1346.982,1,4
"Guest13",5,15,10,22,"FL","FF",1,534,0,"Salty",1115.009,1,2
"Guest13",5,15,10,23,"FF","FL",1,412,0,"Healthy",549.004,1,3
"Guest13",5,15,10,23,"FF","FL",1,412,0,"Salty",367.002,0,1
"Guest13",5,15,10,24,"FL","FF",1,612,1,"Salty",465.997,1,1
"Guest13",5,15,10,25,"FF","FL",1,495,1,"Healthy",1147.007,0,3
"Guest13",5,15,10,25,"FF","FL",1,495,1,"Salty",249.997,1,1
"Guest13",5,15,10,26,"FL","FF",1,492,0,"Healthy",167.002,0,1
"Guest13",5,15,10,26,"FL","FF",1,492,0,"Salty",351.014,1,2
"Guest13",5,15,10,27,"FF","FL",1,471,0,"Healthy",1248,0,2
"Guest13",5,15,10,27,"FF","FL",1,471,0,"Salty",200,1,1
"Guest13",5,15,10,28,"FL","FF",1,474,1,"Healthy",134.004,0,1
"Guest13",5,15,10,28,"FL","FF",1,474,1,"Salty",867.008,1,2
"Guest13",5,15,10,29,"FF","FL",1,454,1,"Healthy",1582.004,1,6
"Guest13",5,15,10,3,"FF","FL",1,658,0,"Healthy",399.001,0,1
"Guest13",5,15,10,3,"FF","FL",1,658,0,"Salty",399.999,1,2
"Guest13",5,15,10,30,"FL","FF",1,392,0,"Salty",1630.016,1,5
"Guest13",5,15,10,31,"FF","FL",1,428,0,"Healthy",1596.006,1,5
"Guest13",5,15,10,32,"FL","FF",1,383,1,"Salty",498.995,1,1
"Guest13",5,15,10,33,"FF","FL",1,366,1,"Healthy",864.998,1,4
"Guest13",5,15,10,34,"FL","FF",1,477,0,"Healthy",232,1,1
"Guest13",5,15,10,34,"FL","FF",1,477,0,"Salty",666.01,0,2
"Guest13",5,15,10,35,"FF","FL",1,485,0,"Healthy",648.999,0,3
"Guest13",5,15,10,35,"FF","FL",1,485,0,"Salty",549.004,1,2
"Guest13",5,15,10,36,"FL","FF",1,378,1,"Salty",1299.008,1,4
"Guest13",5,15,10,37,"FF","FL",1,433,1,"Healthy",1015.999,1,3
"Guest13",5,15,10,37,"FF","FL",1,433,1,"Salty",182.989,0,1
"Guest13",5,15,10,38,"FL","FF",1,499,0,"Healthy",831.999,1,3
"Guest13",5,15,10,38,"FL","FF",1,499,0,"Salty",232,0,1
"Guest13",5,15,10,39,"FF","FL",1,492,0,"Healthy",565.004,1,1
"Guest13",5,15,10,39,"FF","FL",1,492,0,"Salty",167.001,0,1
"Guest13",5,15,10,4,"FL","FF",1,548,1,"Salty",1513.998,1,3
"Guest13",5,15,10,40,"FL","FF",1,476,1,"Salty",1628.993,1,3
"Guest13",5,15,10,41,"FS","FL",1,484,1,"Healthy",367.001,1,2
"Guest13",5,15,10,41,"FS","FL",1,484,1,"Sugary",316.007,0,1
"Guest13",5,15,10,42,"FL","FS",1,602,0,"Sugary",752.001,1,3
"Guest13",5,15,10,43,"FS","FL",1,412,0,"Healthy",1030.989,1,2
"Guest13",5,15,10,44,"FL","FS",1,1556,1,"Healthy",367.001,0,2
"Guest13",5,15,10,44,"FL","FS",1,1556,1,"Sugary",949.006,1,5
"Guest13",5,15,10,45,"FS","FL",1,445,1,"Healthy",1147.994,1,3
"Guest13",5,15,10,45,"FS","FL",1,445,1,"Sugary",501.005,0,3
"Guest13",5,15,10,46,"FL","FS",1,367,0,"Healthy",233.996,0,2
"Guest13",5,15,10,46,"FL","FS",1,367,0,"Sugary",832.013,1,2
"Guest13",5,15,10,47,"FS","FL",1,533,0,"Healthy",865.997,1,2
"Guest13",5,15,10,48,"FL","FS",1,447,1,"Sugary",1678.988,1,3
"Guest13",5,15,10,50,"FL","FS",1,482,0,"Sugary",798.003,1,4
"Guest13",5,15,10,51,"FS","FL",1,458,0,"Healthy",566.003,0,2
"Guest13",5,15,10,51,"FS","FL",1,458,0,"Sugary",182.989,1,1
"Guest13",5,15,10,52,"FL","FS",1,589,1,"Sugary",1383.003,1,6
"Guest13",5,15,10,53,"FS","FL",1,540,1,"Healthy",1363.994,1,3
"Guest13",5,15,10,54,"FL","FS",1,591,0,"Sugary",764.992,1,1
"Guest13",5,15,10,55,"FS","FL",1,473,0,"Healthy",1545.997,1,4
"Guest13",5,15,10,56,"FL","FS",1,321,1,"Sugary",1697.01,1,3
"Guest13",5,15,10,57,"FS","FL",1,558,1,"Healthy",1644.98,1,5
"Guest13",5,15,10,58,"FL","FS",1,513,0,"Sugary",614.003,1,4
"Guest13",5,15,10,59,"FS","FL",1,452,0,"Healthy",1066.023,1,4
"Guest13",5,15,10,6,"FL","FF",1,652,0,"Healthy",198.989,0,1
"Guest13",5,15,10,6,"FL","FF",1,652,0,"Salty",981.005,1,3
"Guest13",5,15,10,60,"FL","FS",1,482,1,"Healthy",215.987,0,1
"Guest13",5,15,10,60,"FL","FS",1,482,1,"Sugary",716.007,1,4
"Guest13",5,15,10,61,"FS","FL",1,460,1,"Healthy",829.017,1,4
"Guest13",5,15,10,62,"FL","FS",1,472,0,"Sugary",1463.988,1,2
"Guest13",5,15,10,63,"FS","FL",1,437,0,"Healthy",932.007,0,2
"Guest13",5,15,10,63,"FS","FL",1,437,0,"Sugary",583.001,1,2
"Guest13",5,15,10,64,"FL","FS",1,1907,1,"Sugary",1200,1,3
"Guest13",5,15,10,65,"FS","FL",1,354,1,"Healthy",1096.998,0,3
"Guest13",5,15,10,65,"FS","FL",1,354,1,"Sugary",149.005,1,1
"Guest13",5,15,10,66,"FL","FS",1,497,0,"Sugary",1366.002,1,4
"Guest13",5,15,10,67,"FS","FL",1,530,0,"Sugary",731.994,1,2
"Guest13",5,15,10,68,"FL","FS",1,506,1,"Sugary",1580.007,1,2
"Guest13",5,15,10,69,"FS","FL",1,437,1,"Healthy",1613.005,1,4
"Guest13",5,15,10,7,"FF","FL",1,437,0,"Healthy",899.994,1,5
"Guest13",5,15,10,70,"FL","FS",1,556,0,"Sugary",1564.006,1,3
"Guest13",5,15,10,71,"FS","FL",1,462,0,"Healthy",1149.004,1,4
"Guest13",5,15,10,73,"FS","FL",1,421,1,"Healthy",432.999,1,2
"Guest13",5,15,10,73,"FS","FL",1,421,1,"Sugary",400,0,1
"Guest13",5,15,10,74,"FL","FS",1,449,0,"Sugary",916.006,1,2
"Guest13",5,15,10,75,"FS","FL",1,390,0,"Healthy",1415.002,1,4
"Guest13",5,15,10,76,"FL","FS",1,501,1,"Healthy",117.005,1,1
"Guest13",5,15,10,76,"FL","FS",1,501,1,"Sugary",1298.01,0,5
"Guest13",5,15,10,77,"FS","FL",1,485,1,"Healthy",966.003,1,3
"Guest13",5,15,10,78,"FL","FS",1,478,0,"Sugary",1531.021,1,5
"Guest13",5,15,10,79,"FS","FL",1,443,0,"Healthy",1612.991,1,4
"Guest13",5,15,10,8,"FL","FF",1,415,1,"Salty",1428.993,1,4
"Guest13",5,15,10,80,"FL","FS",1,716,1,"Sugary",1677.991,1,5
"Guest13",5,15,10,9,"FF","FL",1,580,1,"Healthy",1615.974,1,4
"Guest15",50,40,45,1,"FF","FL",1,564,1,"Healthy",897.997,1,2
"Guest15",50,40,45,1,"FF","FL",1,564,1,"Salty",249.997,0,1
"Guest15",50,40,45,10,"FL","FF",1,586,0,"Healthy",766.004,1,3
"Guest15",50,40,45,10,"FL","FF",1,586,0,"Salty",634.341333333334,0,2
"Guest15",50,40,45,11,"FF","FL",1,674,0,"Healthy",1080.998,0,4
"Guest15",50,40,45,11,"FF","FL",1,674,0,"Salty",349.004,1,2
"Guest15",50,40,45,12,"FL","FF",1,627,1,"Healthy",1114.009,0,3
"Guest15",50,40,45,12,"FL","FF",1,627,1,"Salty",299.993,1,1
"Guest15",50,40,45,13,"FF","FL",1,541,1,"Healthy",233.012,0,1
"Guest15",50,40,45,13,"FF","FL",1,541,1,"Salty",931.009,1,3
"Guest15",50,40,45,14,"FL","FF",1,613,0,"Healthy",548.006,1,2
"Guest15",50,40,45,14,"FL","FF",1,613,0,"Salty",801.012,0,4
"Guest15",50,40,45,15,"FF","FL",1,648,0,"Healthy",448.997,0,2
"Guest15",50,40,45,15,"FF","FL",1,648,0,"Salty",383.002,1,2
"Guest15",50,40,45,16,"FL","FF",1,447,1,"Healthy",699.994,0,2
"Guest15",50,40,45,16,"FL","FF",1,447,1,"Salty",399.988,1,3
"Guest15",50,40,45,17,"FF","FL",1,633,1,"Healthy",1214.017,0,4
"Guest15",50,40,45,17,"FF","FL",1,633,1,"Salty",165.991,1,1
"Guest15",50,40,45,18,"FL","FF",1,643,0,"Healthy",1083.007,1,2
"Guest15",50,40,45,18,"FL","FF",1,643,0,"Salty",331.994,0,1
"Guest15",50,40,45,19,"FF","FL",1,488,0,"Healthy",366.003,0,1
"Guest15",50,40,45,19,"FF","FL",1,488,0,"Salty",815.002,1,3
"Guest15",50,40,45,2,"FL","FF",1,619,0,"Healthy",298.995,1,1
"Guest15",50,40,45,2,"FL","FF",1,619,0,"Salty",649.012,0,3
"Guest15",50,40,45,20,"FL","FF",1,474,1,"Healthy",1064.998,1,3
"Guest15",50,40,45,20,"FL","FF",1,474,1,"Salty",416,0,1
"Guest15",50,40,45,21,"FF","FL",1,534,1,"Healthy",1014.016,0,2
"Guest15",50,40,45,21,"FF","FL",1,534,1,"Salty",316.007,1,1
"Guest15",50,40,45,22,"FL","FF",1,556,0,"Healthy",549.005,0,1
"Guest15",50,40,45,22,"FL","FF",1,556,0,"Salty",865.011,1,4
"Guest15",50,40,45,23,"FF","FL",1,603,0,"Healthy",1161.985,0,5
"Guest15",50,40,45,23,"FF","FL",1,603,0,"Salty",133.005,1,1
"Guest15",50,40,45,24,"FL","FF",1,457,1,"Healthy",836.992,1,4
"Guest15",50,40,45,24,"FL","FF",1,457,1,"Salty",448.998,0,1
"Guest15",50,40,45,25,"FF","FL",1,483,1,"Healthy",398.988,0,1
"Guest15",50,40,45,25,"FF","FL",1,483,1,"Salty",264.999,1,1
"Guest15",50,40,45,26,"FL","FF",1,657,0,"Healthy",432.999,0,2
"Guest15",50,40,45,26,"FL","FF",1,657,0,"Salty",983.002,1,4
"Guest15",50,40,45,27,"FF","FL",1,562,0,"Healthy",533.005,0,1
"Guest15",50,40,45,27,"FF","FL",1,562,0,"Salty",200,1,1
"Guest15",50,40,45,28,"FL","FF",1,533,1,"Healthy",648.999,1,2
"Guest15",50,40,45,28,"FL","FF",1,533,1,"Salty",466.995,0,2
"Guest15",50,40,45,29,"FF","FL",1,508,1,"Healthy",1298.995,0,2
"Guest15",50,40,45,29,"FF","FL",1,508,1,"Salty",249.012,1,1
"Guest15",50,40,45,30,"FL","FF",1,532,0,"Healthy",315.993,1,1
"Guest15",50,40,45,30,"FL","FF",1,532,0,"Salty",1264.013,0,3
"Guest15",50,40,45,31,"FF","FL",1,853,0,"Healthy",365.005,0,1
"Guest15",50,40,45,31,"FF","FL",1,853,0,"Salty",200,1,1
"Guest15",50,40,45,32,"FL","FF",1,564,1,"Healthy",1015.002,1,2
"Guest15",50,40,45,32,"FL","FF",1,564,1,"Salty",317.005,0,2
"Guest15",50,40,45,33,"FF","FL",1,525,1,"Healthy",350.004,0,2
"Guest15",50,40,45,33,"FF","FL",1,525,1,"Salty",763.994,1,3
"Guest15",50,40,45,34,"FL","FF",1,683,0,"Healthy",465.997,1,2
"Guest15",50,40,45,34,"FL","FF",1,683,0,"Salty",232.998,0,1
"Guest15",50,40,45,35,"FF","FL",1,564,0,"Healthy",1097.995,1,5
"Guest15",50,40,45,35,"FF","FL",1,564,0,"Salty",365.005,0,1
"Guest15",50,40,45,36,"FL","FF",1,658,1,"Healthy",600,1,3
"Guest15",50,40,45,36,"FL","FF",1,658,1,"Salty",481.997,0,2
"Guest15",50,40,45,37,"FF","FL",1,646,1,"Healthy",483.009,1,3
"Guest15",50,40,45,37,"FF","FL",1,646,1,"Salty",615.002,0,2
"Guest15",50,40,45,38,"FL","FF",1,510,0,"Healthy",499.662666666667,1,2
"Guest15",50,40,45,38,"FL","FF",1,510,0,"Salty",666.995,0,3
"Guest15",50,40,45,39,"FF","FL",1,625,0,"Healthy",914.995,1,2
"Guest15",50,40,45,39,"FF","FL",1,625,0,"Salty",281.997,0,1
"Guest15",50,40,45,40,"FL","FF",1,530,1,"Healthy",183.987,1,1
"Guest15",50,40,45,40,"FL","FF",1,530,1,"Salty",699.98,0,3
"Guest15",50,40,45,41,"FS","FL",1,549,1,"Healthy",701.005,0,2
"Guest15",50,40,45,41,"FS","FL",1,549,1,"Sugary",616.001,1,2
"Guest15",50,40,45,42,"FL","FS",1,433,0,"Healthy",947.008,1,4
"Guest15",50,40,45,42,"FL","FS",1,433,0,"Sugary",333.005,0,1
"Guest15",50,40,45,43,"FS","FL",1,643,0,"Healthy",832,0,3
"Guest15",50,40,45,43,"FS","FL",1,643,0,"Sugary",449.012,1,2
"Guest15",50,40,45,44,"FL","FS",1,632,1,"Healthy",848.999,0,3
"Guest15",50,40,45,44,"FL","FS",1,632,1,"Sugary",398.003,1,2
"Guest15",50,40,45,45,"FS","FL",1,567,1,"Healthy",648.997,0,2
"Guest15",50,40,45,45,"FS","FL",1,567,1,"Sugary",431.002,1,2
"Guest15",50,40,45,46,"FL","FS",1,699,0,"Healthy",1180.993,0,5
"Guest15",50,40,45,46,"FL","FS",1,699,0,"Sugary",249.996,1,1
"Guest15",50,40,45,47,"FS","FL",1,806,0,"Healthy",815.001,1,4
"Guest15",50,40,45,47,"FS","FL",1,806,0,"Sugary",565.005,0,2
"Guest15",50,40,45,48,"FL","FS",1,552,1,"Healthy",233.997,1,1
"Guest15",50,40,45,48,"FL","FS",1,552,1,"Sugary",316.006,0,1
"Guest15",50,40,45,49,"FS","FL",1,610,1,"Healthy",464.998,1,2
"Guest15",50,40,45,49,"FS","FL",1,610,1,"Sugary",549.004,0,1
"Guest15",50,40,45,5,"FF","FL",1,566,1,"Healthy",816.001,0,4
"Guest15",50,40,45,5,"FF","FL",1,566,1,"Salty",432.999,1,2
"Guest15",50,40,45,50,"FL","FS",1,523,0,"Healthy",216,1,1
"Guest15",50,40,45,50,"FL","FS",1,523,0,"Sugary",698.009,0,3
"Guest15",50,40,45,51,"FS","FL",1,619,0,"Healthy",1182.004,1,4
"Guest15",50,40,45,51,"FS","FL",1,619,0,"Sugary",299.008,0,1
"Guest15",50,40,45,52,"FL","FS",1,516,1,"Healthy",1066.34133333333,1,4
"Guest15",50,40,45,52,"FL","FS",1,516,1,"Sugary",398.003,0,2
"Guest15",50,40,45,53,"FS","FL",1,704,1,"Healthy",948.006,0,3
"Guest15",50,40,45,53,"FS","FL",1,704,1,"Sugary",300.006,1,1
"Guest15",50,40,45,54,"FL","FS",1,581,0,"Healthy",350.003,1,2
"Guest15",50,40,45,54,"FL","FS",1,581,0,"Sugary",499.008,0,2
"Guest15",50,40,45,55,"FS","FL",1,589,0,"Healthy",333.004,1,2
"Guest15",50,40,45,55,"FS","FL",1,589,0,"Sugary",1079.987,0,5
"Guest15",50,40,45,56,"FL","FS",1,620,1,"Healthy",465.997,1,2
"Guest15",50,40,45,56,"FL","FS",1,620,1,"Sugary",831.987,0,4
"Guest15",50,40,45,57,"FS","FL",1,817,1,"Healthy",482.995,0,2
"Guest15",50,40,45,57,"FS","FL",1,817,1,"Sugary",615.001,1,2
"Guest15",50,40,45,58,"FL","FS",1,509,0,"Healthy",548.660666666667,1,2
"Guest15",50,40,45,58,"FL","FS",1,509,0,"Sugary",782.99,0,3
"Guest15",50,40,45,59,"FS","FL",1,490,0,"Healthy",1065.011,1,4
"Guest15",50,40,45,59,"FS","FL",1,490,0,"Sugary",384,0,2
"Guest15",50,40,45,6,"FL","FF",1,554,0,"Healthy",366.003,1,1
"Guest15",50,40,45,6,"FL","FF",1,554,0,"Salty",997.004,0,3
"Guest15",50,40,45,60,"FL","FS",1,678,1,"Healthy",383.001,1,2
"Guest15",50,40,45,60,"FL","FS",1,678,1,"Sugary",367.001,0,1
"Guest15",50,40,45,61,"FS","FL",1,535,1,"Healthy",265.343333333333,0,2
"Guest15",50,40,45,61,"FS","FL",1,535,1,"Sugary",717.005,1,2
"Guest15",50,40,45,62,"FL","FS",1,646,0,"Healthy",832.999,1,3
"Guest15",50,40,45,62,"FL","FS",1,646,0,"Sugary",500.006,0,1
"Guest15",50,40,45,63,"FS","FL",1,630,0,"Healthy",965.005,0,2
"Guest15",50,40,45,63,"FS","FL",1,630,0,"Sugary",115.993,1,1
"Guest15",50,40,45,64,"FL","FS",1,508,1,"Healthy",597.99,1,2
"Guest15",50,40,45,64,"FL","FS",1,508,1,"Sugary",348.992,0,2
"Guest15",50,40,45,65,"FS","FL",1,592,1,"Healthy",766.003,0,3
"Guest15",50,40,45,65,"FS","FL",1,592,1,"Sugary",631.002,1,2
"Guest15",50,40,45,66,"FL","FS",1,686,0,"Healthy",399.001,1,2
"Guest15",50,40,45,66,"FL","FS",1,686,0,"Sugary",399.002,0,1
"Guest15",50,40,45,67,"FS","FL",1,525,0,"Healthy",431.999,0,2
"Guest15",50,40,45,67,"FS","FL",1,525,0,"Sugary",799.001,1,2
"Guest15",50,40,45,68,"FL","FS",1,628,1,"Healthy",383.987,1,2
"Guest15",50,40,45,68,"FL","FS",1,628,1,"Sugary",964.006,0,3
"Guest15",50,40,45,69,"FS","FL",1,694,1,"Healthy",1164.008,0,3
"Guest15",50,40,45,69,"FS","FL",1,694,1,"Sugary",198.989,1,1
"Guest15",50,40,45,7,"FF","FL",1,548,0,"Healthy",284.007,1,1
"Guest15",50,40,45,70,"FL","FS",1,595,0,"Healthy",314.995,1,2
"Guest15",50,40,45,70,"FL","FS",1,595,0,"Sugary",631.999,0,3
"Guest15",50,40,45,71,"FS","FL",1,689,0,"Healthy",829.991,0,3
"Guest15",50,40,45,71,"FS","FL",1,689,0,"Sugary",616.998,1,3
"Guest15",50,40,45,72,"FL","FS",1,658,1,"Healthy",466.01,1,2
"Guest15",50,40,45,72,"FL","FS",1,658,1,"Sugary",615.999,0,2
"Guest15",50,40,45,73,"FS","FL",1,622,1,"Healthy",565.005,0,2
"Guest15",50,40,45,73,"FS","FL",1,622,1,"Sugary",899.008,1,3
"Guest15",50,40,45,74,"FL","FS",1,395,0,"Healthy",815.334333333333,1,2
"Guest15",50,40,45,74,"FL","FS",1,395,0,"Sugary",565.006,0,2
"Guest15",50,40,45,75,"FS","FL",1,468,0,"Healthy",832.001,0,3
"Guest15",50,40,45,75,"FS","FL",1,468,0,"Sugary",649.997,1,2
"Guest15",50,40,45,76,"FL","FS",1,661,1,"Healthy",666.011,0,3
"Guest15",50,40,45,76,"FL","FS",1,661,1,"Sugary",416.013,1,2
"Guest15",50,40,45,77,"FS","FL",1,444,1,"Healthy",665.997,0,2
"Guest15",50,40,45,77,"FS","FL",1,444,1,"Sugary",732.006,1,3
"Guest15",50,40,45,78,"FL","FS",1,450,0,"Healthy",648,1,2
"Guest15",50,40,45,78,"FL","FS",1,450,0,"Sugary",798.003,0,3
"Guest15",50,40,45,79,"FS","FL",1,766,0,"Healthy",865.011,1,3
"Guest15",50,40,45,79,"FS","FL",1,766,0,"Sugary",184,0,1
"Guest15",50,40,45,8,"FL","FF",1,550,1,"Healthy",917.004,1,4
"Guest15",50,40,45,8,"FL","FF",1,550,1,"Salty",416,0,1
"Guest15",50,40,45,80,"FL","FS",1,537,1,"Healthy",1114.01,1,4
"Guest15",50,40,45,80,"FL","FS",1,537,1,"Sugary",166.003,0,1
"Guest15",50,40,45,9,"FF","FL",1,643,1,"Healthy",798.989,0,2
"Guest15",50,40,45,9,"FF","FL",1,643,1,"Salty",249.997,1,2
"Guest17",40,15,27.5,1,"FF","FL",1,524,1,"Healthy",581.976,1,3
"Guest17",40,15,27.5,1,"FF","FL",1,524,1,"Salty",149.99,0,1
"Guest17",40,15,27.5,10,"FL","FF",1,536,0,"Healthy",133.005,1,1
"Guest17",40,15,27.5,11,"FF","FL",1,459,0,"Healthy",216.998,1,1
"Guest17",40,15,27.5,12,"FL","FF",1,541,1,"Salty",200,1,1
"Guest17",40,15,27.5,13,"FF","FL",1,522,1,"Healthy",116.992,1,1
"Guest17",40,15,27.5,14,"FL","FF",1,469,0,"Healthy",266.01,1,2
"Guest17",40,15,27.5,14,"FL","FF",1,469,0,"Salty",298.995,0,1
"Guest17",40,15,27.5,15,"FF","FL",1,579,0,"Healthy",284.006,1,2
"Guest17",40,15,27.5,17,"FF","FL",1,540,1,"Healthy",400,0,1
"Guest17",40,15,27.5,17,"FF","FL",1,540,1,"Salty",115.008,1,1
"Guest17",40,15,27.5,2,"FL","FF",1,525,0,"Healthy",116.006,1,1
"Guest17",40,15,27.5,2,"FL","FF",1,525,0,"Salty",581.991,0,2
"Guest17",40,15,27.5,21,"FF","FL",1,469,1,"Healthy",283.007,1,2
"Guest17",40,15,27.5,21,"FF","FL",1,469,1,"Salty",149.004,0,1
"Guest17",40,15,27.5,22,"FL","FF",1,492,0,"Salty",117.004,1,1
"Guest17",40,15,27.5,24,"FL","FF",1,468,1,"Healthy",333.005,1,1
"Guest17",40,15,27.5,26,"FL","FF",1,482,0,"Healthy",132.992,0,1
"Guest17",40,15,27.5,26,"FL","FF",1,482,0,"Salty",150.003,1,1
"Guest17",40,15,27.5,27,"FF","FL",1,492,0,"Healthy",648.999,0,3
"Guest17",40,15,27.5,27,"FF","FL",1,492,0,"Salty",465,1,3
"Guest17",40,15,27.5,29,"FF","FL",1,522,1,"Healthy",183.002,1,1
"Guest17",40,15,27.5,30,"FL","FF",1,528,0,"Healthy",432.998,0,1
"Guest17",40,15,27.5,30,"FL","FF",1,528,0,"Salty",334.003,1,1
"Guest17",40,15,27.5,31,"FF","FL",1,581,0,"Healthy",698.996,1,3
"Guest17",40,15,27.5,31,"FF","FL",1,581,0,"Salty",116.007,0,1
"Guest17",40,15,27.5,33,"FF","FL",1,676,1,"Healthy",449.997,0,2
